window_id	label	organism	split
ecoli_BL21_DE3_rbs_decoy_intergenic_2424	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_3121	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1838	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_297	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_705	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2925	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1209	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1732	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2362	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_735	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2114	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1995	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2484	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2456	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2050	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2786	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_3050	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_3129	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1977	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1420	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_830	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2418	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2984	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2482	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1794	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_765	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_33	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2846	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2381	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_429	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_3024	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2733	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2345	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_216	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2854	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1902	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1416	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1676	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_71	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2584	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_315	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1046	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_731	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2346	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_794	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1110	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2269	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_62	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2047	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2115	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1291	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1086	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2004	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2659	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_355	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_495	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_116	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_668	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_874	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2436	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_129	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2694	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1040	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2208	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1983	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1176	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1193	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2518	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_1181	decoy_intergenic	ecoli_BL21_DE3	train
ecoli_BL21_DE3_rbs_decoy_intergenic_2800	decoy_intergenic	ecoli_BL21_DE3	train
bsubtilis_168_rbs_decoy_intergenic_3230	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4016	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_927	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_26	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1686	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3026	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2386	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3699	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4148	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1158	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1921	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_772	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3380	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4245	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3887	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2050	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2297	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_536	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2251	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4273	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3582	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1766	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3171	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4111	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2862	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1954	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3186	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_36	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_407	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_757	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3420	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_405	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_195	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4187	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_569	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1590	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4076	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4307	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2223	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3519	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1485	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1995	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2225	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_350	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2757	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2821	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3443	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_928	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1656	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_951	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1913	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4238	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3338	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1481	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_372	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3327	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_633	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2460	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1790	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_908	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1383	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3182	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3513	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3538	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2749	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2252	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3653	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2236	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2580	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_34	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4257	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3112	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2593	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1919	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1840	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3302	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1872	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1009	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3259	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3489	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3649	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_868	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2008	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1654	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3137	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1953	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3644	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_439	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1803	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_711	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1079	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4301	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2179	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3118	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3463	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2396	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1036	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3097	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3238	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2085	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1284	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_30	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1004	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_724	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1035	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_18	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2511	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2839	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_733	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1358	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1846	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_200	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_613	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1123	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3726	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2030	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_84	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_223	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1680	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1308	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3009	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3984	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1344	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1703	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2272	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_531	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3449	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_704	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3974	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3246	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3174	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2812	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_8	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2061	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3756	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2639	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1716	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4064	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1321	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_5	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3225	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1056	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2997	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2801	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_284	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1165	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_297	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4210	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3020	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1029	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3154	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1829	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3905	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4169	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_864	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1328	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2895	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1409	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_131	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_663	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1575	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1771	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1499	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3276	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3929	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_582	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2644	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2642	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1488	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2235	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1588	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1128	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2105	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_193	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2419	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3177	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4318	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2142	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2340	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2608	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2131	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1903	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2075	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3008	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_670	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_280	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4194	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3435	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_645	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2184	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_213	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2676	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2972	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3869	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3816	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_335	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3520	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2698	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_521	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2234	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2730	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1515	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1867	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_156	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_161	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2371	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3290	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2633	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4031	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2713	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_551	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2723	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2241	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_4095	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1312	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_502	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_422	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1357	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3433	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2876	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3196	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2039	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2546	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1119	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_1818	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_3241	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2968	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_481	decoy_intergenic	bsubtilis_168	val
bsubtilis_168_rbs_decoy_intergenic_2528	decoy_intergenic	bsubtilis_168	val
