window_id	cluster_rep	organism	phylum	label
ecoli_K12_MG1655_rbs_positive_SD_353	ecoli_BL21_DE3_rbs_positive_SD_463	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_354	ecoli_BL21_DE3_rbs_positive_SD_464	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_355	ecoli_BL21_DE3_rbs_positive_SD_465	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_357	ecoli_BL21_DE3_rbs_positive_SD_467	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_359	ecoli_BL21_DE3_rbs_positive_UNSD_2376	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_360	ecoli_BL21_DE3_rbs_positive_SD_472	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_363	ecoli_BL21_DE3_rbs_positive_SD_2077	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_365	ecoli_BL21_DE3_rbs_positive_SD_475	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_366	ecoli_BL21_DE3_rbs_positive_SD_476	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_368	ecoli_BL21_DE3_rbs_positive_SD_482	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_369	ecoli_BL21_DE3_rbs_positive_SD_483	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_370	ecoli_K12_MG1655_rbs_positive_SD_370	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_372	ecoli_K12_MG1655_rbs_positive_SD_372	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_373	ecoli_K12_MG1655_rbs_positive_SD_373	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_374	ecoli_BL21_DE3_rbs_positive_SD_488	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_375	ecoli_K12_MG1655_rbs_positive_SD_375	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_376	ecoli_BL21_DE3_rbs_positive_SD_490	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_377	ecoli_BL21_DE3_rbs_positive_SD_491	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_378	ecoli_BL21_DE3_rbs_positive_SD_493	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_379	ecoli_BL21_DE3_rbs_positive_SD_494	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_38	ecoli_BL21_DE3_rbs_positive_UNSD_2741	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_381	ecoli_BL21_DE3_rbs_positive_SD_496	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_382	ecoli_K12_MG1655_rbs_positive_SD_382	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_383	ecoli_BL21_DE3_rbs_positive_SD_498	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_384	ecoli_BL21_DE3_rbs_positive_SD_499	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_386	ecoli_K12_MG1655_rbs_positive_SD_386	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_387	ecoli_K12_MG1655_rbs_positive_SD_387	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_388	ecoli_BL21_DE3_rbs_positive_SD_502	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_389	ecoli_BL21_DE3_rbs_positive_SD_505	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_39	ecoli_K12_MG1655_rbs_positive_SD_39	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_390	ecoli_BL21_DE3_rbs_positive_SD_506	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_391	ecoli_BL21_DE3_rbs_positive_SD_507	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_392	ecoli_BL21_DE3_rbs_positive_SD_508	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_394	ecoli_K12_MG1655_rbs_positive_SD_394	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_395	ecoli_BL21_DE3_rbs_positive_SD_512	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_396	ecoli_BL21_DE3_rbs_positive_SD_514	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_398	ecoli_BL21_DE3_rbs_positive_SD_516	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_399	ecoli_BL21_DE3_rbs_positive_SD_517	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_40	ecoli_BL21_DE3_rbs_positive_SD_63	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_401	ecoli_BL21_DE3_rbs_positive_SD_519	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_402	ecoli_BL21_DE3_rbs_positive_SD_520	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_403	ecoli_BL21_DE3_rbs_positive_SD_521	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_404	ecoli_K12_MG1655_rbs_positive_SD_404	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_405	ecoli_BL21_DE3_rbs_positive_SD_523	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_406	ecoli_BL21_DE3_rbs_positive_SD_2083	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_407	ecoli_BL21_DE3_rbs_positive_SD_525	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_409	ecoli_BL21_DE3_rbs_positive_SD_2871	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_41	ecoli_BL21_DE3_rbs_positive_SD_64	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_410	ecoli_BL21_DE3_rbs_positive_SD_529	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_411	ecoli_BL21_DE3_rbs_positive_SD_530	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_412	ecoli_BL21_DE3_rbs_positive_SD_531	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_413	ecoli_K12_MG1655_rbs_positive_SD_413	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_414	ecoli_K12_MG1655_rbs_positive_SD_414	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_415	ecoli_BL21_DE3_rbs_positive_SD_535	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_416	ecoli_BL21_DE3_rbs_positive_SD_537	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_417	ecoli_BL21_DE3_rbs_positive_SD_538	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_42	ecoli_BL21_DE3_rbs_positive_SD_66	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_420	ecoli_BL21_DE3_rbs_positive_SD_543	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_421	ecoli_BL21_DE3_rbs_positive_SD_544	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_422	ecoli_BL21_DE3_rbs_positive_SD_546	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_424	ecoli_BL21_DE3_rbs_positive_SD_548	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_427	ecoli_BL21_DE3_rbs_positive_SD_552	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_428	ecoli_BL21_DE3_rbs_positive_SD_553	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_429	ecoli_BL21_DE3_rbs_positive_SD_555	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_43	ecoli_BL21_DE3_rbs_positive_SD_67	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_430	ecoli_BL21_DE3_rbs_positive_SD_557	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_432	ecoli_BL21_DE3_rbs_positive_SD_560	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_433	ecoli_BL21_DE3_rbs_positive_SD_2085	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_434	ecoli_BL21_DE3_rbs_positive_SD_562	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_436	ecoli_BL21_DE3_rbs_positive_SD_568	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_437	ecoli_BL21_DE3_rbs_positive_SD_570	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_44	ecoli_BL21_DE3_rbs_positive_SD_68	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_441	ecoli_BL21_DE3_rbs_positive_SD_576	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_442	ecoli_BL21_DE3_rbs_positive_SD_577	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_444	ecoli_BL21_DE3_rbs_positive_SD_579	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_445	ecoli_BL21_DE3_rbs_positive_SD_2087	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_446	ecoli_BL21_DE3_rbs_positive_SD_582	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_447	ecoli_BL21_DE3_rbs_positive_SD_585	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_448	ecoli_BL21_DE3_rbs_positive_SD_587	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_449	ecoli_K12_MG1655_rbs_positive_SD_449	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_45	ecoli_BL21_DE3_rbs_positive_SD_69	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_450	ecoli_BL21_DE3_rbs_positive_SD_590	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_451	ecoli_BL21_DE3_rbs_positive_SD_591	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_453	ecoli_K12_MG1655_rbs_positive_SD_453	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_454	ecoli_BL21_DE3_rbs_positive_SD_594	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_455	ecoli_K12_MG1655_rbs_positive_SD_455	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_457	ecoli_BL21_DE3_rbs_positive_SD_597	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_459	ecoli_BL21_DE3_rbs_positive_SD_599	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_46	ecoli_BL21_DE3_rbs_positive_SD_2003	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_460	ecoli_K12_MG1655_rbs_positive_SD_460	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_461	ecoli_BL21_DE3_rbs_positive_SD_602	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_462	ecoli_BL21_DE3_rbs_positive_SD_603	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_463	ecoli_BL21_DE3_rbs_positive_SD_604	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_465	ecoli_BL21_DE3_rbs_positive_SD_606	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_466	ecoli_BL21_DE3_rbs_positive_SD_608	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_467	ecoli_BL21_DE3_rbs_positive_SD_609	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_468	ecoli_K12_MG1655_rbs_positive_SD_468	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_469	ecoli_BL21_DE3_rbs_positive_SD_613	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_47	ecoli_BL21_DE3_rbs_positive_SD_71	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_470	ecoli_BL21_DE3_rbs_positive_SD_615	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_473	ecoli_BL21_DE3_rbs_positive_SD_618	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_474	ecoli_BL21_DE3_rbs_positive_SD_619	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_476	ecoli_BL21_DE3_rbs_positive_SD_621	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_477	ecoli_BL21_DE3_rbs_positive_SD_623	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_478	ecoli_BL21_DE3_rbs_positive_SD_624	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_479	ecoli_BL21_DE3_rbs_positive_SD_625	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_48	ecoli_BL21_DE3_rbs_positive_SD_72	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_480	ecoli_K12_MG1655_rbs_positive_SD_480	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_481	ecoli_BL21_DE3_rbs_positive_SD_2385	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_482	ecoli_BL21_DE3_rbs_positive_SD_627	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_483	ecoli_K12_MG1655_rbs_positive_SD_483	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_484	ecoli_BL21_DE3_rbs_positive_SD_629	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_486	ecoli_BL21_DE3_rbs_positive_SD_631	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_488	ecoli_BL21_DE3_rbs_positive_SD_635	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_489	ecoli_BL21_DE3_rbs_positive_SD_636	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_49	ecoli_K12_MG1655_rbs_positive_SD_49	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_491	ecoli_BL21_DE3_rbs_positive_SD_640	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_492	ecoli_BL21_DE3_rbs_positive_SD_641	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_493	ecoli_K12_MG1655_rbs_positive_SD_493	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_494	ecoli_BL21_DE3_rbs_positive_SD_643	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_495	ecoli_BL21_DE3_rbs_positive_SD_645	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_496	ecoli_K12_MG1655_rbs_positive_SD_496	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_497	ecoli_K12_MG1655_rbs_positive_SD_497	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_499	ecoli_K12_MG1655_rbs_positive_SD_499	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_5	ecoli_K12_MG1655_rbs_positive_SD_5	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_50	ecoli_BL21_DE3_rbs_positive_SD_75	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_500	ecoli_BL21_DE3_rbs_positive_SD_651	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_501	ecoli_BL21_DE3_rbs_positive_SD_652	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_504	ecoli_BL21_DE3_rbs_positive_SD_657	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_505	ecoli_BL21_DE3_rbs_positive_SD_658	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_507	ecoli_K12_MG1655_rbs_positive_SD_507	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_508	ecoli_BL21_DE3_rbs_positive_SD_661	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_51	ecoli_BL21_DE3_rbs_positive_SD_76	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_511	ecoli_K12_MG1655_rbs_positive_SD_511	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_512	ecoli_BL21_DE3_rbs_positive_SD_669	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_513	ecoli_BL21_DE3_rbs_positive_SD_670	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_516	ecoli_BL21_DE3_rbs_positive_SD_2103	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_518	ecoli_BL21_DE3_rbs_positive_SD_676	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_52	ecoli_BL21_DE3_rbs_positive_SD_77	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_521	ecoli_K12_MG1655_rbs_positive_SD_535	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_523	ecoli_BL21_DE3_rbs_positive_SD_680	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_526	ecoli_K12_MG1655_rbs_positive_SD_526	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_527	ecoli_BL21_DE3_rbs_positive_UNSD_3119	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_528	ecoli_BL21_DE3_rbs_positive_SD_685	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_530	ecoli_BL21_DE3_rbs_positive_SD_689	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_531	ecoli_BL21_DE3_rbs_positive_SD_690	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_532	ecoli_BL21_DE3_rbs_positive_SD_691	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_533	ecoli_BL21_DE3_rbs_positive_SD_692	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_535	ecoli_K12_MG1655_rbs_positive_SD_535	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_536	ecoli_BL21_DE3_rbs_positive_SD_698	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_537	ecoli_BL21_DE3_rbs_positive_SD_699	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_538	ecoli_BL21_DE3_rbs_positive_SD_2105	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_54	ecoli_BL21_DE3_rbs_positive_SD_79	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_540	ecoli_BL21_DE3_rbs_positive_SD_702	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_541	ecoli_BL21_DE3_rbs_positive_SD_703	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_542	ecoli_BL21_DE3_rbs_positive_SD_705	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_543	ecoli_BL21_DE3_rbs_positive_SD_706	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_544	ecoli_BL21_DE3_rbs_positive_SD_707	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_545	ecoli_BL21_DE3_rbs_positive_SD_709	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_549	ecoli_BL21_DE3_rbs_positive_SD_716	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_55	ecoli_BL21_DE3_rbs_positive_SD_80	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_552	ecoli_BL21_DE3_rbs_positive_SD_721	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_553	ecoli_BL21_DE3_rbs_positive_UNSD_2887	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_554	ecoli_BL21_DE3_rbs_positive_SD_724	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_555	ecoli_BL21_DE3_rbs_positive_SD_2984	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_556	ecoli_K12_MG1655_rbs_positive_SD_556	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_558	ecoli_K12_MG1655_rbs_positive_SD_558	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_559	ecoli_K12_MG1655_rbs_positive_SD_559	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_560	ecoli_K12_MG1655_rbs_positive_SD_559	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_561	ecoli_K12_MG1655_rbs_positive_SD_561	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_562	ecoli_BL21_DE3_rbs_positive_SD_735	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_564	ecoli_K12_MG1655_rbs_positive_SD_564	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_567	ecoli_BL21_DE3_rbs_positive_SD_740	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
ecoli_K12_MG1655_rbs_positive_SD_568	ecoli_BL21_DE3_rbs_positive_SD_744	ecoli_K12_MG1655	Gammaproteobacteria	positive_SD
