window_id	cluster_rep	organism	phylum	label
mtuberculosis_H37Rv_rho_positive_rho_t1_250	mtuberculosis_H37Rv_rho_positive_rho_t1_250	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_251	mtuberculosis_H37Rv_rho_positive_rho_t1_251	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_252	mtuberculosis_H37Rv_rho_positive_rho_t1_252	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_253	mtuberculosis_H37Rv_rho_positive_rho_t1_253	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_254	mtuberculosis_H37Rv_rho_positive_rho_t1_254	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_255	mtuberculosis_H37Rv_rho_positive_rho_t1_255	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_256	mtuberculosis_H37Rv_rho_positive_rho_t1_256	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_257	mtuberculosis_H37Rv_rho_positive_rho_t1_257	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_258	mtuberculosis_H37Rv_rho_positive_rho_t1_258	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_259	mtuberculosis_H37Rv_rho_positive_rho_t1_259	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_26	mtuberculosis_H37Rv_rho_positive_rho_t1_26	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_260	mtuberculosis_H37Rv_rho_positive_rho_t1_260	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_261	mtuberculosis_H37Rv_rho_positive_rho_t1_261	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_262	mtuberculosis_H37Rv_rho_positive_rho_t1_262	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_263	mtuberculosis_H37Rv_rho_positive_rho_t1_263	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_264	mtuberculosis_H37Rv_rho_positive_rho_t1_264	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_265	mtuberculosis_H37Rv_rho_positive_rho_t1_265	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_266	mtuberculosis_H37Rv_rho_positive_rho_t1_266	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_267	mtuberculosis_H37Rv_rho_positive_rho_t1_267	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_268	mtuberculosis_H37Rv_rho_positive_rho_t1_268	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_269	mtuberculosis_H37Rv_rho_positive_rho_t1_269	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_27	mtuberculosis_H37Rv_rho_positive_rho_t1_27	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_270	mtuberculosis_H37Rv_rho_positive_rho_t1_270	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_271	mtuberculosis_H37Rv_rho_positive_rho_t1_271	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_272	mtuberculosis_H37Rv_rho_positive_rho_t1_272	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_273	mtuberculosis_H37Rv_rho_positive_rho_t1_273	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_274	mtuberculosis_H37Rv_rho_positive_rho_t1_274	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_275	mtuberculosis_H37Rv_rho_positive_rho_t1_275	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_276	mtuberculosis_H37Rv_rho_positive_rho_t1_276	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_277	mtuberculosis_H37Rv_rho_positive_rho_t1_277	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_278	mtuberculosis_H37Rv_rho_positive_rho_t1_279	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_279	mtuberculosis_H37Rv_rho_positive_rho_t1_279	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_28	mtuberculosis_H37Rv_rho_positive_rho_t1_28	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_280	mtuberculosis_H37Rv_rho_positive_rho_t1_280	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_281	mtuberculosis_H37Rv_rho_positive_rho_t1_281	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_282	mtuberculosis_H37Rv_rho_positive_rho_t1_282	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_283	mtuberculosis_H37Rv_rho_positive_rho_t1_283	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_284	mtuberculosis_H37Rv_rho_positive_rho_t1_284	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_285	mtuberculosis_H37Rv_rho_positive_rho_t1_285	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_286	mtuberculosis_H37Rv_rho_positive_rho_t1_286	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_287	mtuberculosis_H37Rv_rho_positive_rho_t1_287	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_288	mtuberculosis_H37Rv_rho_positive_rho_t1_288	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_289	mtuberculosis_H37Rv_rho_positive_rho_t1_289	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_29	mtuberculosis_H37Rv_rho_positive_rho_t1_29	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_290	mtuberculosis_H37Rv_rho_positive_rho_t1_290	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_291	mtuberculosis_H37Rv_rho_positive_rho_t1_291	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_292	mtuberculosis_H37Rv_rho_positive_rho_t1_292	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_293	mtuberculosis_H37Rv_rho_positive_rho_t1_293	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_294	mtuberculosis_H37Rv_rho_positive_rho_t1_294	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_295	mtuberculosis_H37Rv_rho_positive_rho_t1_295	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_296	mtuberculosis_H37Rv_rho_positive_rho_t1_296	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_297	mtuberculosis_H37Rv_rho_positive_rho_t1_297	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_298	mtuberculosis_H37Rv_rho_positive_rho_t1_298	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_299	mtuberculosis_H37Rv_rho_positive_rho_t1_299	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_3	mtuberculosis_H37Rv_rho_positive_rho_t1_3	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_30	mtuberculosis_H37Rv_rho_positive_rho_t1_31	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_300	mtuberculosis_H37Rv_rho_positive_rho_t1_300	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_301	mtuberculosis_H37Rv_rho_positive_rho_t1_301	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_302	mtuberculosis_H37Rv_rho_positive_rho_t1_302	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_303	mtuberculosis_H37Rv_rho_positive_rho_t1_303	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_304	mtuberculosis_H37Rv_rho_positive_rho_t1_304	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_305	mtuberculosis_H37Rv_rho_positive_rho_t1_305	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_306	mtuberculosis_H37Rv_rho_positive_rho_t1_306	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_307	mtuberculosis_H37Rv_rho_positive_rho_t1_307	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_308	mtuberculosis_H37Rv_rho_positive_rho_t1_308	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_309	mtuberculosis_H37Rv_rho_positive_rho_t1_309	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_31	mtuberculosis_H37Rv_rho_positive_rho_t1_31	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_310	mtuberculosis_H37Rv_rho_positive_rho_t1_310	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_311	mtuberculosis_H37Rv_rho_positive_rho_t1_311	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_312	mtuberculosis_H37Rv_rho_positive_rho_t1_312	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_313	mtuberculosis_H37Rv_rho_positive_rho_t1_313	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_314	mtuberculosis_H37Rv_rho_positive_rho_t1_314	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_315	mtuberculosis_H37Rv_rho_positive_rho_t1_315	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_316	mtuberculosis_H37Rv_rho_positive_rho_t1_316	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_317	mtuberculosis_H37Rv_rho_positive_rho_t1_317	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_318	mtuberculosis_H37Rv_rho_positive_rho_t1_318	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_319	mtuberculosis_H37Rv_rho_positive_rho_t1_319	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_32	mtuberculosis_H37Rv_rho_positive_rho_t1_32	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_320	mtuberculosis_H37Rv_rho_positive_rho_t1_320	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_321	mtuberculosis_H37Rv_rho_positive_rho_t1_321	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_322	mtuberculosis_H37Rv_rho_positive_rho_t1_322	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_323	mtuberculosis_H37Rv_rho_positive_rho_t1_323	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_324	mtuberculosis_H37Rv_rho_positive_rho_t1_324	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_325	mtuberculosis_H37Rv_rho_positive_rho_t1_325	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_326	mtuberculosis_H37Rv_rho_positive_rho_t1_326	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_327	mtuberculosis_H37Rv_rho_positive_rho_t1_327	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_328	mtuberculosis_H37Rv_rho_positive_rho_t1_328	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_329	mtuberculosis_H37Rv_rho_positive_rho_t1_329	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_33	mtuberculosis_H37Rv_rho_positive_rho_t1_33	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_330	mtuberculosis_H37Rv_rho_positive_rho_t1_330	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_331	mtuberculosis_H37Rv_rho_positive_rho_t1_331	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_332	mtuberculosis_H37Rv_rho_positive_rho_t1_332	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_333	mtuberculosis_H37Rv_rho_positive_rho_t1_333	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_334	mtuberculosis_H37Rv_rho_positive_rho_t1_334	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_335	mtuberculosis_H37Rv_rho_positive_rho_t1_335	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_336	mtuberculosis_H37Rv_rho_positive_rho_t1_336	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_337	mtuberculosis_H37Rv_rho_positive_rho_t1_337	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_338	mtuberculosis_H37Rv_rho_positive_rho_t1_338	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_339	mtuberculosis_H37Rv_rho_positive_rho_t1_339	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_34	mtuberculosis_H37Rv_rho_positive_rho_t1_34	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_340	mtuberculosis_H37Rv_rho_positive_rho_t1_340	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_341	mtuberculosis_H37Rv_rho_positive_rho_t1_341	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_342	mtuberculosis_H37Rv_rho_positive_rho_t1_342	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_343	mtuberculosis_H37Rv_rho_positive_rho_t1_343	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_344	mtuberculosis_H37Rv_rho_positive_rho_t1_344	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_345	mtuberculosis_H37Rv_rho_positive_rho_t1_345	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_346	mtuberculosis_H37Rv_rho_positive_rho_t1_346	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_347	mtuberculosis_H37Rv_rho_positive_rho_t1_347	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_348	mtuberculosis_H37Rv_rho_positive_rho_t1_348	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_349	mtuberculosis_H37Rv_rho_positive_rho_t1_349	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_35	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_458	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_350	mtuberculosis_H37Rv_rho_positive_rho_t1_350	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_351	mtuberculosis_H37Rv_rho_positive_rho_t1_351	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_352	mtuberculosis_H37Rv_rho_positive_rho_t1_352	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_353	mtuberculosis_H37Rv_rho_positive_rho_t1_353	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_354	mtuberculosis_H37Rv_rho_positive_rho_t1_354	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_355	mtuberculosis_H37Rv_rho_positive_rho_t1_355	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_356	mtuberculosis_H37Rv_rho_positive_rho_t1_356	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_357	mtuberculosis_H37Rv_rho_positive_rho_t1_357	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_358	mtuberculosis_H37Rv_rho_positive_rho_t1_358	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_359	mtuberculosis_H37Rv_rho_positive_rho_t1_359	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_36	mtuberculosis_H37Rv_rho_positive_rho_t1_37	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_360	mtuberculosis_H37Rv_rho_positive_rho_t1_360	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_361	mtuberculosis_H37Rv_rho_positive_rho_t1_361	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_362	mtuberculosis_H37Rv_rho_positive_rho_t1_362	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_363	mtuberculosis_H37Rv_rho_positive_rho_t1_363	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_364	mtuberculosis_H37Rv_rho_positive_rho_t1_364	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_365	mtuberculosis_H37Rv_rho_positive_rho_t1_365	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_366	mtuberculosis_H37Rv_rho_positive_rho_t1_366	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_367	mtuberculosis_H37Rv_rho_positive_rho_t1_367	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_368	mtuberculosis_H37Rv_rho_positive_rho_t1_368	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_369	mtuberculosis_H37Rv_rho_positive_rho_t1_369	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_37	mtuberculosis_H37Rv_rho_positive_rho_t1_37	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_370	mtuberculosis_H37Rv_rho_positive_rho_t1_370	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_371	mtuberculosis_H37Rv_rho_positive_rho_t1_371	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_372	mtuberculosis_H37Rv_rho_positive_rho_t1_372	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_373	mtuberculosis_H37Rv_rho_positive_rho_t1_373	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_374	mtuberculosis_H37Rv_rho_positive_rho_t1_374	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_375	mtuberculosis_H37Rv_rho_positive_rho_t1_375	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_376	mtuberculosis_H37Rv_rho_positive_rho_t1_376	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_377	mtuberculosis_H37Rv_rho_positive_rho_t1_377	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_378	mtuberculosis_H37Rv_rho_positive_rho_t1_378	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_379	mtuberculosis_H37Rv_rho_positive_rho_t1_379	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_38	mtuberculosis_H37Rv_rho_positive_rho_t1_38	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_380	mtuberculosis_H37Rv_rho_positive_rho_t1_380	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_381	mtuberculosis_H37Rv_rho_positive_rho_t1_rsr_704	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_382	mtuberculosis_H37Rv_rho_positive_rho_t1_382	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_383	mtuberculosis_H37Rv_rho_positive_rho_t1_383	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_384	mtuberculosis_H37Rv_rho_positive_rho_t1_384	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_385	mtuberculosis_H37Rv_rho_positive_rho_t1_385	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_386	mtuberculosis_H37Rv_rho_positive_rho_t1_386	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_387	mtuberculosis_H37Rv_rho_positive_rho_t1_387	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_388	mtuberculosis_H37Rv_rho_positive_rho_t1_388	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_389	mtuberculosis_H37Rv_rho_positive_rho_t1_389	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_39	mtuberculosis_H37Rv_rho_positive_rho_t1_39	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_390	mtuberculosis_H37Rv_rho_positive_rho_t1_390	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_391	mtuberculosis_H37Rv_rho_positive_rho_t1_391	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_392	mtuberculosis_H37Rv_rho_positive_rho_t1_392	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_393	mtuberculosis_H37Rv_rho_positive_rho_t1_393	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
mtuberculosis_H37Rv_rho_positive_rho_t1_394	mtuberculosis_H37Rv_rho_positive_rho_t1_394	mtuberculosis_H37Rv	Actinobacteria	positive_rho_t1
