window_id	label	organism	split
ecoli_K12_MG1655_rho_positive_rho_t2_2911	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1278	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4085	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1247	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_562	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3590	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_336	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_259	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_764	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3351	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2010	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3144	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3336	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3440	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2049	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1995	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3799	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1133	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2431	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3935	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1944	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2836	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_418	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_708	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1755	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3246	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3015	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2288	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3891	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1991	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_724	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3721	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_519	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2141	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1080	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3026	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2427	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1530	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_620	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3281	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_14	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2665	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1484	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2735	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2286	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_624	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_19	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_899	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4302	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3962	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4299	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4165	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4107	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2726	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4101	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4116	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2564	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_813	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_450	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_410	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2335	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3340	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_191	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2967	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_882	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2135	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1023	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3449	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4110	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3755	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1806	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4163	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3019	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1215	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1235	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3472	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3015	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_420	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3542	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_849	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3553	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3109	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1272	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1005	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1746	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2938	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3040	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1305	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3074	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3831	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_962	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2523	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3232	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3606	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2789	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3381	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2755	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_597	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3183	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3782	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_86	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2138	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2936	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3556	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2784	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2440	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1752	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1930	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_306	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3181	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1947	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1078	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1167	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2365	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3242	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1673	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3879	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3110	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_706	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_94	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_815	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_816	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_215	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2405	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2570	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3585	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1099	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1541	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_6	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3283	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1150	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_689	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_837	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2965	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3486	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2769	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2122	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_839	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2602	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1858	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_338	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1537	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1592	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_429	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2544	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2336	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_392	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_570	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3677	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1216	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_999	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3717	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_287	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2213	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_592	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3902	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1951	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_493	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_194	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3729	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_985	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2423	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2037	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2521	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_709	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2226	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3361	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_394	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_433	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1011	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3533	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2886	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1258	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3076	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_172	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3972	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3757	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3091	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3082	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_400	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3808	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1145	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1545	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_289	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_36	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1622	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1946	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1404	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1197	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1246	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2594	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2917	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_139	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1049	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3216	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3824	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1540	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_884	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_708	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3845	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1490	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2275	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_904	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_466	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4004	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1723	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1649	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1028	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_288	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_710	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_410	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2706	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1363	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1679	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1184	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2710	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3548	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_894	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3405	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3331	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_862	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2292	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1419	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2750	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1415	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_858	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_653	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1268	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2420	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3005	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3127	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3230	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3304	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2063	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3598	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1051	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3294	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3373	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_22	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2082	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3423	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1334	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_686	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4308	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1210	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3226	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1562	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_499	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1301	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1895	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4130	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3372	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2964	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_379	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_431	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_759	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2486	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1876	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_206	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2685	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_673	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2617	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1218	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1345	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1732	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_744	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2319	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2026	positive_rho_t2	ecoli_K12_MG1655	train
